,Power (kW),Power-1 (kW),Temperature (°C),Humidity (%),Solar Radiation (W/m²),Hour of Day,Day of Week
2019-01-10 08:00:00,245.38,95.442,9.249166666666666,56.36416666666667,67.63833333333334,8,3
2019-01-10 09:00:00,254.918,245.38,9.513333333333334,53.02166666666667,217.14166666666665,9,3
2019-01-10 10:00:00,266.41,254.918,9.496666666666666,51.32083333333333,353.44166666666666,10,3
2019-01-10 11:00:00,286.902,266.41,9.856666666666667,50.67333333333334,448.6166666666666,11,3
2019-01-10 12:00:00,280.814,286.902,10.533333333333331,52.336666666666666,489.5916666666667,12,3
2019-01-10 13:00:00,280.04,280.814,11.685,51.00833333333333,474.2,13,3
2019-01-10 14:00:00,293.809,280.04,13.305833333333332,48.064166666666665,403.26666666666665,14,3
2019-01-10 15:00:00,293.754,293.809,14.1025,44.9625,284.475,15,3
2019-01-10 16:00:00,288.633,293.754,14.541666666666666,44.32833333333334,136.06916666666666,16,3
2019-01-10 17:00:00,282.992,288.633,13.766666666666666,48.53416666666666,14.257333333333332,17,3
2019-01-10 18:00:00,270.425,282.992,13.1675,48.04166666666666,1.0776666666666668,18,3
2019-01-10 19:00:00,249.197,270.425,12.289166666666668,47.82583333333333,1.0731666666666666,19,3
2019-01-10 20:00:00,126.593,249.197,11.521666666666668,47.0425,1.267,20,3
2019-01-10 21:00:00,73.597,126.593,10.750833333333333,48.428333333333335,1.3064166666666668,21,3
2019-01-10 22:00:00,58.898,73.597,10.4275,47.899166666666666,1.101,22,3
2019-01-10 23:00:00,53.096,58.898,9.8,49.46083333333333,1.1053333333333333,23,3
2019-01-11 00:00:00,49.518,53.096,9.118333333333334,50.58833333333333,1.094,0,4
2019-01-11 01:00:00,48.331,49.518,8.291666666666666,50.95083333333333,0.7618333333333333,1,4
2019-01-11 02:00:00,47.041,48.331,7.825833333333333,49.84583333333333,1.3551666666666666,2,4
2019-01-11 03:00:00,47.261,47.041,7.269083333333334,50.40416666666667,0.9488333333333332,3,4
2019-01-11 04:00:00,46.776,47.261,6.798000000000001,51.57583333333333,1.1588333333333334,4,4
2019-01-11 05:00:00,48.065,46.776,6.441333333333333,52.13916666666666,1.0135,5,4
2019-01-11 06:00:00,51.242,48.065,6.135416666666667,52.85916666666666,1.0759166666666666,6,4
2019-01-11 07:00:00,83.067,51.242,5.876166666666666,53.01583333333334,2.54625,7,4
2019-01-11 08:00:00,213.189,83.067,5.959083333333333,51.63166666666667,69.33583333333333,8,4
2019-01-11 09:00:00,192.809,213.189,6.597416666666667,47.98833333333334,220.7083333333333,9,4
2019-01-11 10:00:00,86.548,192.809,7.010416666666667,47.046666666666674,356.9916666666666,10,4
2019-01-11 11:00:00,86.543,86.548,7.893333333333333,47.70583333333334,452.0833333333333,11,4
2019-01-11 12:00:00,85.296,86.543,9.37,42.2125,494.94166666666666,12,4
2019-01-11 13:00:00,82.201,85.296,10.201666666666666,37.98416666666667,479.9166666666667,13,4
2019-01-11 14:00:00,82.625,82.201,10.843333333333334,33.71,408.1,14,4
2019-01-11 15:00:00,86.844,82.625,11.5775,31.867500000000003,287.7083333333333,15,4
2019-01-11 16:00:00,85.216,86.844,11.7175,33.44083333333334,139.4775,16,4
2019-01-11 17:00:00,84.447,85.216,10.933333333333332,35.494166666666665,15.271499999999998,17,4
2019-01-11 18:00:00,85.471,84.447,10.408333333333331,35.88666666666666,1.281,18,4
2019-01-11 19:00:00,83.058,85.471,9.9175,38.064166666666665,1.2623333333333333,19,4
2019-01-11 20:00:00,66.569,83.058,9.545833333333333,38.61666666666667,0.9740833333333332,20,4
2019-01-11 21:00:00,56.509,66.569,9.3475,38.255833333333335,0.9370833333333334,21,4
2019-01-11 22:00:00,51.478,56.509,9.188333333333334,38.524166666666666,1.020333333333333,22,4
2019-01-11 23:00:00,48.449,51.478,8.614166666666668,43.605,1.4821666666666669,23,4
2019-01-12 00:00:00,47.265,48.449,7.600833333333333,50.425,1.3180833333333333,0,5
2019-01-12 01:00:00,46.274,47.265,6.617583333333333,54.8625,1.3019166666666666,1,5
2019-01-12 02:00:00,45.508,46.274,6.424333333333333,57.2825,0.9163333333333332,2,5
2019-01-12 03:00:00,45.144,45.508,6.219166666666666,58.955000000000005,1.7660833333333334,3,5
2019-01-12 04:00:00,43.684,45.144,5.956583333333334,59.0975,1.085,4,5
2019-01-12 05:00:00,44.351,43.684,5.768583333333333,59.21416666666667,1.4266666666666667,5,5
2019-01-12 06:00:00,43.753,44.351,5.493666666666667,60.34583333333333,1.5768333333333333,6,5
2019-01-12 07:00:00,49.43,43.753,5.510916666666667,60.555,3.195583333333333,7,5
2019-01-12 08:00:00,48.561,49.43,5.955333333333333,58.35666666666666,71.04916666666666,8,5
2019-01-12 09:00:00,49.891,48.561,6.273583333333334,56.38833333333333,223.5583333333333,9,5
2019-01-12 10:00:00,52.535,49.891,7.0183333333333335,54.88666666666666,359.725,10,5
2019-01-12 11:00:00,52.66,52.535,8.238333333333333,51.3325,457.4083333333333,11,5
2019-01-12 12:00:00,54.464,52.66,9.375,46.8525,500.4083333333333,12,5
2019-01-12 13:00:00,56.047,54.464,10.825833333333334,43.18,485.225,13,5
2019-01-12 14:00:00,58.959,56.047,11.73,39.04083333333333,414.85,14,5
2019-01-12 15:00:00,61.857,58.959,12.661666666666669,32.635,295.77500000000003,15,5
2019-01-12 16:00:00,61.448,61.857,12.600833333333334,41.6625,143.24166666666667,16,5
2019-01-12 17:00:00,64.351,61.448,11.975833333333334,42.04333333333333,16.54025,17,5
2019-01-12 18:00:00,64.473,64.351,11.366666666666667,44.3475,1.2738333333333334,18,5
2019-01-12 19:00:00,61.321,64.473,10.581666666666669,50.39416666666667,1.084666666666667,19,5
2019-01-12 20:00:00,58.853,61.321,10.4575,50.21833333333333,1.3755,20,5
2019-01-12 21:00:00,50.537,58.853,10.210833333333332,49.61083333333334,1.3316666666666668,21,5
2019-01-12 22:00:00,48.115,50.537,10.035,50.2125,1.0870833333333334,22,5
2019-01-12 23:00:00,47.628,48.115,9.8975,51.51833333333334,1.3756666666666666,23,5
2019-01-13 00:00:00,48.802,47.628,9.589166666666667,55.18083333333333,0.9764166666666668,0,6
2019-01-13 01:00:00,47.092,48.802,8.570833333333333,62.26833333333334,2.133083333333333,1,6
2019-01-13 02:00:00,46.779,47.092,7.6525,66.025,3.20675,2,6
2019-01-13 03:00:00,46.319,46.779,8.130833333333333,59.7525,2.6015833333333336,3,6
2019-01-13 04:00:00,46.74,46.319,7.232333333333333,63.5275,2.9640833333333334,4,6
2019-01-13 05:00:00,46.725,46.74,6.34375,65.58583333333333,3.0080000000000005,5,6
2019-01-13 06:00:00,46.574,46.725,6.290166666666667,64.09916666666668,2.85325,6,6
2019-01-13 07:00:00,46.574,46.574,6.335333333333334,63.34583333333333,3.7625833333333336,7,6
2019-01-13 08:00:00,46.968,46.574,6.703583333333333,62.13333333333333,71.71333333333332,8,6
2019-01-13 09:00:00,49.624,46.968,7.595833333333334,58.44416666666667,222.875,9,6
2019-01-13 10:00:00,48.633,49.624,8.015,57.52,362.1,10,6
2019-01-13 11:00:00,50.095,48.633,8.706666666666665,54.656666666666666,460.35,11,6
2019-01-13 12:00:00,50.636,50.095,9.460833333333332,55.34583333333333,503.0333333333333,12,6
2019-01-13 13:00:00,50.702,50.636,10.8975,48.215,489.575,13,6
2019-01-13 14:00:00,50.866,50.702,12.305,42.10583333333333,420.1,14,6
2019-01-13 15:00:00,52.129,50.866,12.816666666666668,41.10333333333333,300.3833333333333,15,6
2019-01-13 16:00:00,52.058,52.129,13.211666666666666,39.4825,149.96666666666667,16,6
2019-01-13 17:00:00,58.3,52.058,12.165833333333332,44.307500000000005,17.914333333333335,17,6
2019-01-13 18:00:00,59.817,58.3,11.44,50.59,1.0431666666666668,18,6
2019-01-13 19:00:00,58.445,59.817,10.523333333333332,59.42083333333333,2.87575,19,6
2019-01-13 20:00:00,55.056,58.445,10.36,60.45083333333333,3.544833333333333,20,6
2019-01-13 21:00:00,52.37,55.056,10.696666666666667,55.73083333333333,2.6285833333333333,21,6
2019-01-13 22:00:00,49.433,52.37,10.604166666666666,54.065,1.68475,22,6
2019-01-13 23:00:00,49.947,49.433,10.265,55.32749999999999,1.9594166666666668,23,6
2019-01-14 00:00:00,49.637,49.947,10.493333333333334,52.406666666666666,1.06875,0,0
2019-01-14 01:00:00,46.579,49.637,10.8225,48.57666666666666,1.101,1,0
2019-01-14 02:00:00,47.113,46.579,9.159166666666666,56.90416666666667,1.89025,2,0
2019-01-14 03:00:00,47.968,47.113,7.94,63.82416666666666,2.0892500000000003,3,0
2019-01-14 04:00:00,46.477,47.968,6.927333333333333,72.73583333333333,2.754,4,0
2019-01-14 05:00:00,57.983,46.477,7.719666666666666,68.3475,4.46475,5,0
2019-01-14 06:00:00,58.428,57.983,5.378583333333334,82.06666666666666,2.9299166666666667,6,0
2019-01-14 07:00:00,101.89,58.428,5.55225,80.075,4.6315,7,0
2019-01-14 08:00:00,138.155,101.89,8.00275,65.83166666666666,70.954,8,0
2019-01-14 09:00:00,161.788,138.155,10.57,56.785,220.1833333333333,9,0
2019-01-14 10:00:00,216.818,161.788,11.92,53.8,350.39166666666665,10,0
2019-01-14 11:00:00,256.743,216.818,12.4875,55.88583333333333,446.475,11,0
2019-01-14 12:00:00,237.265,256.743,13.308333333333332,50.35416666666666,480.95,12,0
2019-01-14 13:00:00,238.31,237.265,14.340833333333334,47.41833333333333,461.4666666666667,13,0
2019-01-14 14:00:00,230.586,238.31,15.013333333333334,49.32083333333333,388.425,14,0
2019-01-14 15:00:00,253.833,230.586,15.700833333333334,50.33833333333333,271.31666666666666,15,0
2019-01-14 16:00:00,236.993,253.833,14.005833333333332,58.45416666666667,135.60833333333332,16,0
2019-01-14 17:00:00,201.558,236.993,12.4875,64.54166666666667,18.131166666666665,17,0
2019-01-14 18:00:00,180.618,201.558,11.339166666666666,72.85833333333333,3.2816666666666667,18,0
2019-01-14 19:00:00,140.412,180.618,10.755833333333332,76.24166666666666,2.968083333333333,19,0
2019-01-14 20:00:00,104.946,140.412,10.578333333333331,77.175,3.307166666666667,20,0
2019-01-14 21:00:00,72.017,104.946,10.379166666666666,78.53333333333333,2.907833333333333,21,0
2019-01-14 22:00:00,61.896,72.017,10.1925,78.01666666666667,2.8548333333333336,22,0
2019-01-14 23:00:00,55.837,61.896,10.025,78.33333333333333,3.565583333333333,23,0
2019-01-15 00:00:00,51.708,55.837,9.741666666666667,79.49166666666666,2.704916666666667,0,1
2019-01-15 01:00:00,48.79,51.708,9.625,79.88333333333334,3.0444166666666668,1,1
2019-01-15 02:00:00,48.059,48.79,9.431666666666668,80.39166666666667,3.5410833333333334,2,1
2019-01-15 03:00:00,47.612,48.059,9.365833333333333,80.70833333333333,3.1580833333333334,3,1
2019-01-15 04:00:00,48.319,47.612,9.39,81.22500000000001,2.4218333333333333,4,1
2019-01-15 05:00:00,52.449,48.319,9.359166666666669,81.14999999999999,3.1165000000000003,5,1
2019-01-15 06:00:00,60.594,52.449,9.250833333333334,80.98333333333333,3.068083333333333,6,1
2019-01-15 07:00:00,94.689,60.594,9.146666666666668,81.5,4.072583333333333,7,1
2019-01-15 08:00:00,138.272,94.689,8.571666666666667,83.88333333333334,33.968,8,1
2019-01-15 09:00:00,160.224,138.272,8.933333333333334,81.34166666666667,144.08333333333334,9,1
2019-01-15 10:00:00,222.352,160.224,10.405,73.00916666666667,281.71666666666664,10,1
2019-01-15 11:00:00,257.782,222.352,9.960833333333332,74.48333333333333,364.4333333333333,11,1
2019-01-15 12:00:00,238.072,257.782,11.591666666666669,69.18666666666667,371.10833333333335,12,1
2019-01-15 13:00:00,240.774,238.072,11.231666666666667,71.12,322.34166666666664,13,1
2019-01-15 14:00:00,235.815,240.774,11.4275,71.8275,240.9416666666667,14,1
2019-01-15 15:00:00,254.612,235.815,11.4675,73.38416666666667,162.51666666666668,15,1
2019-01-15 16:00:00,256.338,254.612,11.278333333333334,76.675,49.36916666666667,16,1
2019-01-15 17:00:00,207.362,256.338,11.195,76.49166666666666,5.445833333333333,17,1
2019-01-15 18:00:00,181.553,207.362,11.1225,77.39166666666667,3.496333333333333,18,1
2019-01-15 19:00:00,143.582,181.553,11.0575,78.84166666666667,2.6772500000000004,19,1
2019-01-15 20:00:00,97.411,143.582,11.034999999999998,79.89166666666667,3.064916666666667,20,1
2019-01-15 21:00:00,71.162,97.411,11.211666666666666,78.54166666666667,3.603,21,1
2019-01-15 22:00:00,63.911,71.162,11.221666666666666,78.03333333333333,3.736583333333333,22,1
2019-01-15 23:00:00,58.086,63.911,10.940833333333332,80.77499999999999,2.9010833333333337,23,1
2019-01-16 00:00:00,51.599,58.086,10.741666666666667,81.19166666666666,2.6886666666666668,0,2
2019-01-16 01:00:00,49.102,51.599,11.188333333333333,77.21666666666667,2.90125,1,2
2019-01-16 02:00:00,48.544,49.102,10.905833333333334,79.05833333333334,4.105916666666666,2,2
2019-01-16 03:00:00,48.641,48.544,10.288333333333334,83.85833333333333,2.582583333333333,3,2
2019-01-16 04:00:00,48.922,48.641,9.088333333333331,89.60000000000001,3.4571666666666663,4,2
2019-01-16 05:00:00,55.954,48.922,8.308333333333332,91.675,2.818,5,2
2019-01-16 06:00:00,58.968,55.954,8.34,91.71666666666664,3.7273333333333336,6,2
2019-01-16 07:00:00,100.573,58.968,7.97,91.95,2.9406666666666665,7,2
2019-01-16 08:00:00,134.386,100.573,8.208333333333334,92.575,8.978583333333333,8,2
2019-01-16 09:00:00,161.277,134.386,8.5725,92.64166666666668,50.39000000000001,9,2
2019-01-16 10:00:00,230.255,161.277,8.814166666666667,92.125,91.03916666666667,10,2
2019-01-16 11:00:00,271.354,230.255,9.26,90.44166666666666,147.79999999999998,11,2
2019-01-16 12:00:00,243.193,271.354,10.030833333333334,86.04166666666667,220.1833333333333,12,2
2019-01-16 13:00:00,248.919,243.193,10.755,81.61666666666666,258.65833333333336,13,2
2019-01-16 14:00:00,247.047,248.919,10.669166666666667,81.7,82.00583333333334,14,2
2019-01-16 15:00:00,245.962,247.047,11.131666666666668,80.28333333333333,65.80666666666666,15,2
2019-01-16 16:00:00,260.009,245.962,11.1375,80.84166666666667,33.248333333333335,16,2
2019-01-16 17:00:00,197.557,260.009,11.091666666666669,82.35000000000001,12.508,17,2
2019-01-16 18:00:00,199.243,197.557,10.971666666666666,81.74166666666666,4.011583333333333,18,2
2019-01-16 19:00:00,164.735,199.243,10.435833333333331,87.33333333333333,5.150916666666666,19,2
2019-01-16 20:00:00,126.254,164.735,10.503333333333334,86.2,3.3996666666666666,20,2
2019-01-16 21:00:00,91.159,126.254,9.565,91.825,3.4453333333333336,21,2
2019-01-16 22:00:00,62.265,91.159,9.271666666666668,92.53333333333332,3.3529166666666668,22,2
2019-01-16 23:00:00,53.093,62.265,8.904166666666667,92.66666666666669,4.531083333333334,23,2
2019-01-17 00:00:00,51.15,53.093,9.126666666666669,88.39166666666667,4.37175,0,3
2019-01-17 01:00:00,50.53,51.15,9.413333333333334,81.425,2.64825,1,3
2019-01-17 02:00:00,49.197,50.53,9.276666666666666,81.075,4.6265833333333335,2,3
2019-01-17 03:00:00,50.062,49.197,8.9925,82.28333333333333,4.083749999999999,3,3
2019-01-17 04:00:00,49.72,50.062,8.9,82.13333333333334,3.738,4,3
2019-01-17 05:00:00,56.295,49.72,8.775,81.54166666666667,4.974833333333334,5,3
2019-01-17 06:00:00,59.189,56.295,8.238333333333333,83.50833333333334,3.612833333333333,6,3
2019-01-17 07:00:00,102.292,59.189,8.959166666666667,80.70833333333333,4.567166666666667,7,3
2019-01-17 08:00:00,131.397,102.292,9.735,77.475,74.75416666666666,8,3
2019-01-17 09:00:00,156.91,131.397,10.368333333333334,72.08166666666666,220.11666666666667,9,3
2019-01-17 10:00:00,216.277,156.91,11.238333333333332,65.67416666666666,360.18333333333334,10,3
2019-01-17 11:00:00,252.164,216.277,11.635,58.458333333333336,452.7833333333333,11,3
2019-01-17 12:00:00,232.205,252.164,11.97,51.35,477.7833333333333,12,3
2019-01-17 13:00:00,247.385,232.205,12.413333333333334,48.20333333333334,506.65,13,3
2019-01-17 14:00:00,241.716,247.385,12.515,41.21666666666667,421.875,14,3
2019-01-17 15:00:00,259.207,241.716,12.224166666666669,39.62583333333333,302.4833333333333,15,3
2019-01-17 16:00:00,244.71,259.207,11.470833333333331,44.65,156.0575,16,3
2019-01-17 17:00:00,205.599,244.71,10.488333333333332,51.82,21.603166666666667,17,3
2019-01-17 18:00:00,180.337,205.599,9.879166666666666,58.39166666666667,1.48625,18,3
2019-01-17 19:00:00,143.506,180.337,9.525,62.05166666666667,3.0555,19,3
2019-01-17 20:00:00,97.225,143.506,9.325,63.31916666666667,3.0194166666666664,20,3
2019-01-17 21:00:00,72.287,97.225,9.320833333333333,63.79833333333334,3.135,21,3
2019-01-17 22:00:00,60.157,72.287,9.138333333333334,66.24666666666667,4.171666666666667,22,3
2019-01-17 23:00:00,54.114,60.157,8.895833333333334,69.04,4.164583333333333,23,3
2019-01-18 00:00:00,50.449,54.114,8.891666666666667,68.89999999999999,3.9638333333333335,0,4
2019-01-18 01:00:00,50.396,50.449,8.7875,68.385,6.082916666666667,1,4
2019-01-18 02:00:00,50.139,50.396,8.895833333333334,65.4975,4.99775,2,4
2019-01-18 03:00:00,49.735,50.139,8.829166666666667,64.75333333333333,5.457249999999999,3,4
2019-01-18 04:00:00,49.18,49.735,8.76,64.44833333333334,4.342083333333334,4,4
2019-01-18 05:00:00,62.407,49.18,8.759166666666667,65.67,4.844166666666667,5,4
2019-01-18 06:00:00,61.387,62.407,8.803333333333333,67.39,5.595666666666666,6,4
2019-01-18 07:00:00,101.953,61.387,8.798333333333334,68.0525,6.166583333333333,7,4
2019-01-18 08:00:00,152.35,101.953,9.061666666666666,67.78916666666667,64.0475,8,4
2019-01-18 09:00:00,181.156,152.35,10.524166666666666,62.44083333333333,209.24166666666667,9,4
2019-01-18 10:00:00,224.239,181.156,12.045,57.445,335.69166666666666,10,4
2019-01-18 11:00:00,253.617,224.239,12.021666666666668,55.4475,393.6583333333333,11,4
2019-01-18 12:00:00,233.978,253.617,12.73,49.42416666666667,393.6333333333334,12,4
2019-01-18 13:00:00,244.166,233.978,12.495833333333332,50.42083333333333,280.21666666666664,13,4
2019-01-18 14:00:00,237.934,244.166,12.07,55.25666666666667,181.9583333333333,14,4
2019-01-18 15:00:00,242.057,237.934,10.798333333333334,70.47833333333334,85.48,15,4
2019-01-18 16:00:00,254.858,242.057,9.408333333333331,84.25833333333334,39.458333333333336,16,4
2019-01-18 17:00:00,200.142,254.858,9.3925,88.84166666666665,10.681333333333331,17,4
2019-01-18 18:00:00,204.827,200.142,9.9775,91.125,3.346583333333333,18,4
2019-01-18 19:00:00,159.106,204.827,11.039166666666668,91.725,3.68825,19,4
2019-01-18 20:00:00,99.588,159.106,12.606666666666667,85.18333333333334,3.0256666666666665,20,4
2019-01-18 21:00:00,68.477,99.588,12.0725,78.50833333333334,3.812333333333333,21,4
2019-01-18 22:00:00,54.499,68.477,12.119166666666668,77.69166666666668,2.9125,22,4
2019-01-18 23:00:00,50.145,54.499,12.031666666666666,78.02499999999999,4.269666666666667,23,4
2019-01-19 00:00:00,48.938,50.145,12.175,77.975,3.803833333333333,0,5
2019-01-19 01:00:00,48.086,48.938,11.925,77.05,4.787,1,5
2019-01-19 02:00:00,47.396,48.086,11.103333333333332,81.60000000000001,4.19575,2,5
2019-01-19 03:00:00,48.032,47.396,9.743333333333334,87.69166666666666,3.0211666666666663,3,5
2019-01-19 04:00:00,48.289,48.032,8.671666666666667,91.56666666666666,3.939333333333333,4,5
2019-01-19 05:00:00,47.801,48.289,8.483333333333333,92.85,4.309,5,5
2019-01-19 06:00:00,47.728,47.801,8.698333333333332,93.06666666666666,4.175166666666667,6,5
2019-01-19 07:00:00,48.179,47.728,8.950833333333334,93.125,4.6154166666666665,7,5
2019-01-19 08:00:00,58.766,48.179,9.3375,93.05,14.17875,8,5
2019-01-19 09:00:00,70.225,58.766,10.955,92.575,36.36416666666667,9,5
2019-01-19 10:00:00,69.059,70.225,13.255833333333332,80.96666666666667,250.04166666666663,10,5
2019-01-19 11:00:00,71.823,69.059,14.235,74.58333333333333,291.7083333333333,11,5
2019-01-19 12:00:00,70.387,71.823,13.824166666666668,79.89166666666667,100.40833333333336,12,5
2019-01-19 13:00:00,68.16,70.387,13.648333333333332,82.34166666666667,105.925,13,5
2019-01-19 14:00:00,71.832,68.16,13.279166666666669,86.81666666666666,76.155,14,5
2019-01-19 15:00:00,77.519,71.832,12.9975,88.45,29.46608333333333,15,5
2019-01-19 16:00:00,76.562,77.519,12.810833333333331,83.66666666666667,43.78333333333333,16,5
2019-01-19 17:00:00,76.622,76.562,13.24,79.90833333333333,10.10775,17,5
2019-01-19 18:00:00,66.615,76.622,13.308333333333332,78.66666666666667,4.135583333333334,18,5
2019-01-19 19:00:00,60.257,66.615,13.354166666666666,79.34166666666667,3.24925,19,5
2019-01-19 20:00:00,53.652,60.257,13.1625,78.49166666666666,4.5873333333333335,20,5
2019-01-19 21:00:00,50.66,53.652,12.608333333333334,81.03333333333333,4.402833333333334,21,5
2019-01-19 22:00:00,49.616,50.66,12.629166666666668,81.13333333333334,3.533,22,5
2019-01-19 23:00:00,49.341,49.616,12.496666666666668,80.72500000000001,3.5658333333333334,23,5
2019-01-20 00:00:00,49.025,49.341,12.266666666666666,77.60833333333333,3.8315,0,6
2019-01-20 01:00:00,46.92,49.025,12.055,73.28333333333333,3.7271666666666654,1,6
2019-01-20 02:00:00,47.495,46.92,11.869166666666668,72.70583333333333,5.88,2,6
2019-01-20 03:00:00,47.371,47.495,11.645,67.84750000000001,5.327083333333333,3,6
2019-01-20 04:00:00,46.992,47.371,11.369166666666668,67.94416666666667,4.9590000000000005,4,6
2019-01-20 05:00:00,47.104,46.992,11.315833333333332,69.97,5.8325,5,6
2019-01-20 06:00:00,47.089,47.104,11.155833333333334,67.83583333333333,8.218833333333334,6,6
2019-01-20 07:00:00,47.186,47.089,10.963333333333331,65.54166666666667,6.012666666666667,7,6
2019-01-20 08:00:00,74.83,47.186,11.085,64.01666666666667,78.85083333333334,8,6
2019-01-20 09:00:00,93.834,74.83,11.530833333333334,65.1525,196.28916666666663,9,6
2019-01-20 10:00:00,90.726,93.834,11.960833333333332,62.348333333333336,302.9166666666667,10,6
2019-01-20 11:00:00,90.677,90.726,12.066666666666668,62.58416666666667,421.225,11,6
2019-01-20 12:00:00,86.095,90.677,12.165833333333332,60.27916666666667,472.25,12,6
2019-01-20 13:00:00,84.326,86.095,12.523333333333332,57.63583333333333,422.5333333333333,13,6
2019-01-20 14:00:00,91.164,84.326,12.8125,54.73583333333334,370.1333333333334,14,6
2019-01-20 15:00:00,89.43,91.164,12.539166666666668,56.30166666666667,331.4833333333333,15,6
2019-01-20 16:00:00,87.632,89.43,11.918333333333337,60.8675,165.625,16,6
2019-01-20 17:00:00,90.822,87.632,11.525,63.515833333333326,25.292666666666666,17,6
2019-01-20 18:00:00,88.265,90.822,10.905833333333334,66.045,8.239749999999999,18,6
2019-01-20 19:00:00,72.123,88.265,10.569166666666666,70.18416666666667,6.559916666666666,19,6
2019-01-20 20:00:00,51.569,72.123,10.53,73.15,6.833833333333334,20,6
2019-01-20 21:00:00,50.356,51.569,10.408333333333331,73.39166666666667,9.58,21,6
2019-01-20 22:00:00,49.986,50.356,10.359166666666669,72.45,6.67025,22,6
2019-01-20 23:00:00,49.889,49.986,10.478333333333332,71.35000000000001,8.06,23,6
2019-01-21 00:00:00,47.297,49.889,10.503333333333334,71.34166666666667,8.55325,0,0
2019-01-21 01:00:00,47.036,47.297,10.3825,72.15833333333333,8.506583333333333,1,0
2019-01-21 02:00:00,46.084,47.036,10.084166666666668,73.09166666666667,7.947166666666667,2,0
2019-01-21 03:00:00,46.996,46.084,9.989166666666668,72.70833333333333,9.62475,3,0
2019-01-21 04:00:00,46.841,46.996,9.6675,73.47500000000001,9.0635,4,0
2019-01-21 05:00:00,58.383,46.841,9.406666666666666,73.56666666666666,7.267916666666667,5,0
2019-01-21 06:00:00,57.726,58.383,9.175,74.03333333333333,8.89725,6,0
2019-01-21 07:00:00,98.55,57.726,9.229166666666666,72.90833333333333,10.036166666666666,7,0
2019-01-21 08:00:00,127.464,98.55,9.519166666666669,72.14999999999999,75.97666666666667,8,0
2019-01-21 09:00:00,150.335,127.464,10.415,68.21166666666666,238.625,9,0
2019-01-21 10:00:00,215.225,150.335,11.199166666666663,63.895,380.31666666666666,10,0
2019-01-21 11:00:00,254.218,215.225,11.476666666666668,58.70166666666666,481.51666666666665,11,0
2019-01-21 12:00:00,239.121,254.218,12.001666666666669,54.990833333333335,527.0500000000001,12,0
2019-01-21 13:00:00,245.704,239.121,12.981666666666667,51.274166666666666,533.4166666666666,13,0
2019-01-21 14:00:00,238.841,245.704,13.175,49.240833333333335,461.9583333333333,14,0
2019-01-21 15:00:00,245.166,238.841,12.743333333333332,51.321666666666665,328.3666666666667,15,0
2019-01-21 16:00:00,251.853,245.166,11.976666666666668,53.88333333333333,173.35833333333335,16,0
2019-01-21 17:00:00,200.872,251.853,11.288333333333334,57.38999999999999,30.450166666666664,17,0
2019-01-21 18:00:00,185.762,200.872,10.54,63.344166666666666,4.20525,18,0
2019-01-21 19:00:00,145.649,185.762,10.371666666666668,63.939166666666665,3.5124166666666667,19,0
2019-01-21 20:00:00,101.812,145.649,10.2975,63.925,4.214333333333333,20,0
2019-01-21 21:00:00,69.186,101.812,10.008333333333333,66.22833333333334,3.812666666666667,21,0
2019-01-21 22:00:00,55.677,69.186,9.583333333333334,68.35166666666667,5.12775,22,0
2019-01-21 23:00:00,51.216,55.677,9.581666666666669,68.05583333333333,4.200833333333334,23,0
2019-01-22 00:00:00,50.233,51.216,9.404166666666669,69.37833333333333,4.739,0,1
2019-01-22 01:00:00,48.382,50.233,9.644166666666669,68.86749999999999,5.085416666666666,1,1
2019-01-22 02:00:00,48.208,48.382,9.779166666666669,70.57166666666667,2.7559166666666663,2,1
2019-01-22 03:00:00,48.93,48.208,9.854166666666666,69.85916666666667,4.151416666666667,3,1
2019-01-22 04:00:00,48.473,48.93,10.114166666666668,66.38833333333334,4.2535,4,1
2019-01-22 05:00:00,54.194,48.473,10.0975,64.19833333333334,3.879583333333333,5,1
2019-01-22 06:00:00,60.605,54.194,10.354166666666666,62.98500000000001,4.848833333333333,6,1
2019-01-22 07:00:00,102.829,60.605,10.575833333333334,56.745000000000005,2.6055,7,1
2019-01-22 08:00:00,139.468,102.829,10.594166666666666,54.12,58.10166666666667,8,1
2019-01-22 09:00:00,160.653,139.468,10.946666666666664,54.62583333333333,212.0583333333333,9,1
2019-01-22 10:00:00,225.538,160.653,11.2925,59.06166666666667,246.54166666666663,10,1
2019-01-22 11:00:00,265.06,225.538,11.455,65.02583333333332,295.31666666666666,11,1
2019-01-22 12:00:00,240.961,265.06,11.075,71.8125,267.02,12,1
2019-01-22 13:00:00,257.289,240.961,11.336666666666666,71.36083333333333,270.1125,13,1
2019-01-22 14:00:00,248.314,257.289,11.820833333333333,67.4825,192.5483333333333,14,1
2019-01-22 15:00:00,252.223,248.314,11.841666666666669,70.99583333333334,147.10833333333335,15,1
2019-01-22 16:00:00,257.71,252.223,11.948333333333332,73.31833333333334,55.91833333333333,16,1
2019-01-22 17:00:00,204.222,257.71,11.835,77.95,11.931166666666668,17,1
2019-01-22 18:00:00,182.617,204.222,11.755833333333332,83.04166666666667,3.245,18,1
2019-01-22 19:00:00,143.755,182.617,11.335833333333332,77.575,2.0955,19,1
2019-01-22 20:00:00,102.826,143.755,11.175833333333332,74.85833333333333,2.2065,20,1
2019-01-22 21:00:00,71.375,102.826,11.015,70.24583333333334,1.9709166666666669,21,1
